Platform,Congress,MemberICPSR,MemberName,MemberParty,MemberChamber,MemberState,MemberDistrict,n_messages,n_scored,mean_partisan_score,mean_partisan_extremity,p_Advertising,p_PositionTaking,p_CreditClaiming,p_NegativePartisan,p_Bipartisan,p_ConstituentService,p_CreditConstituent,p_CreditPolicy,mean_likes,mean_shares,mean_replies,mean_quotes,n_newsletters
Newsletters,116,41701,"HARRIS, Kamala Devi",Democrat,Senate,CA,S,500,500,-0.5366,0.7683,0.112,0.806,0.27,0.098,0.008,0.05,0.006,0.244,,,,,19.0
Newsletters,116,41702,"HASSAN, Margaret (Maggie)",Democrat,Senate,NH,S,1917,1917,-0.0849,0.5425,0.2196,0.5775,0.3292,0.0746,0.2113,0.2979,0.0386,0.2848,,,,,101.0
Newsletters,116,41703,"KENNEDY, John Neely",Republican,Senate,LA,S,214,214,0.4394,0.7197,0.1495,0.5841,0.2991,0.0187,0.0093,0.2336,0.0374,0.2897,,,,,8.0
Newsletters,116,41705,"JONES, Gordon Douglas (Doug)",Democrat,Senate,AL,S,469,469,0.0725,0.4637,0.1727,0.3753,0.2452,0.0107,0.0789,0.4584,0.0448,0.2217,,,,,20.0
Newsletters,116,41706,"SMITH, Tina",Democrat,Senate,MN,S,768,768,-0.1563,0.5782,0.0872,0.7201,0.3841,0.0456,0.1628,0.2565,0.0365,0.3281,,,,,21.0
Newsletters,116,41707,"HYDE-SMITH, Cindy",Republican,Senate,MS,S,257,257,0.6204,0.8102,0.1595,0.4319,0.2374,0.0506,0.0156,0.2763,0.0506,0.1518,,,,,9.0
Newsletters,116,41900,"BRAUN, Michael",Republican,Senate,IN,S,705,705,0.5048,0.7524,0.4908,0.7433,0.1319,0.2865,0.0525,0.0809,0.0,0.0979,,,,,27.0
Newsletters,116,41902,"ROMNEY, Willard Mitt (Mitt)",Republican,House,UT,S,1440,1440,0.4391,0.7195,0.1479,0.6958,0.2424,0.0299,0.066,0.1576,0.0146,0.2,,,,,69.0
Newsletters,116,41903,"SCOTT, Richard Lynn (Rick)",Republican,House,FL,S,6562,6562,0.335,0.6675,0.1818,0.7591,0.2655,0.0927,0.0242,0.1062,0.0194,0.2039,,,,,131.0
Newsletters,116,41904,"LOEFFLER, Kelly",Republican,Senate,GA,S,832,832,0.4514,0.7257,0.1262,0.4916,0.2752,0.0877,0.0072,0.3077,0.0433,0.2308,,,,,21.0
Newsletters,116,49703,"COLLINS, Susan Margaret",Republican,Senate,ME,S,969,969,0.4673,0.7336,0.1517,0.386,0.2559,0.0072,0.0877,0.2394,0.065,0.1744,,,,,21.0
Newsletters,116,49706,"ENZI, Michael B.",Republican,Senate,WY,S,554,554,0.463,0.7315,0.1227,0.4874,0.1787,0.0072,0.0758,0.1715,0.0181,0.1534,,,,,18.0
Newsletters,117,14066,"Young, Don",Republican,House,AK,1,678,678,0.2328,0.6164,0.1888,0.4956,0.2035,0.0826,0.059,0.3909,0.0723,0.146,,,,,18.0
Newsletters,117,14226,"GRASSLEY, Charles Ernest",Republican,Senate,IA,S,1690,1690,0.435,0.7175,0.2769,0.6651,0.2722,0.158,0.1213,0.2183,0.0237,0.2456,,,,,120.0
Newsletters,117,14435,"MARKEY, Edward John",Democrat,House,MA,7,12,12,-0.7329,0.8665,0.0833,0.75,0.5833,0.0,0.25,0.8333,0.5833,0.1667,,,,,1.0
Newsletters,117,14854,"Rogers, Harold",Other,House,KY,5,93,93,-0.3098,0.3451,0.0753,0.1183,0.0968,0.0,0.0,0.6344,0.0753,0.0645,,,,,2.0
Newsletters,117,14871,"WYDEN, Ronald Lee",Democrat,Senate,OR,S,553,553,-0.3303,0.6651,0.0976,0.6329,0.2514,0.0687,0.0145,0.2387,0.0597,0.2206,,,,,41.0
Newsletters,117,14873,"Hoyer, Steny",Democrat,House,MD,5,1198,1198,-0.4432,0.7216,0.0518,0.4374,0.1452,0.0225,0.0342,0.596,0.0518,0.1068,,,,,83.0
Newsletters,117,14921,"McCONNELL, Addison Mitchell (Mitch)",Republican,Senate,KY,S,325,325,0.5399,0.77,0.1569,0.68,0.0677,0.2462,0.0246,0.0985,0.0092,0.0523,,,,,9.0
Newsletters,117,15015,"CARPER, Thomas Richard",Democrat,Senate,DE,S,360,360,-0.5391,0.7695,0.0472,0.5972,0.1694,0.0083,0.0472,0.2528,0.0194,0.1139,,,,,24.0
Newsletters,117,15019,"Cooper, Jim",Democrat,House,TN,5,2753,2753,0.0086,0.4957,0.0494,0.5688,0.1409,0.0944,0.0392,0.1642,0.0214,0.0875,,,,,83.0
Newsletters,117,15021,"DURBIN, Richard Joseph",Democrat,Senate,IL,S,640,640,-0.1406,0.5703,0.025,0.7469,0.1188,0.1562,0.0625,0.025,0.0047,0.1016,,,,,42.0
Newsletters,117,15029,"Kaptur, Marcy",Democrat,House,OH,9,44,44,-0.2299,0.615,0.0909,0.2045,0.0682,0.0,0.0,0.3636,0.0,0.0,,,,,2.0
Newsletters,117,15408,"CARDIN, Benjamin Louis",Democrat,House,MD,S,4499,4499,-0.2091,0.6045,0.008,0.6661,0.102,0.0605,0.0338,0.0749,0.0258,0.0727,,,,,110.0
Newsletters,117,15410,"DeFazio, Peter",Democrat,House,OR,4,194,194,-0.4257,0.7129,0.0619,0.7423,0.2474,0.0515,0.0,0.2577,0.0412,0.2216,,,,,5.0
Newsletters,117,15438,"Price, David",Democrat,House,NC,4,1415,1415,-0.1873,0.5936,0.1958,0.3894,0.1046,0.0587,0.0594,0.2643,0.0382,0.0735,,,,,85.0
Newsletters,117,15446,"Upton, Fred",Republican,House,MI,6,3596,3596,0.2413,0.6207,0.1274,0.5726,0.1724,0.052,0.1371,0.1396,0.0359,0.136,,,,,58.0
Newsletters,117,15448,"Pelosi, Nancy",Democrat,House,CA,8,3401,3401,-0.4613,0.7307,0.057,0.5016,0.077,0.0509,0.0744,0.3643,0.0391,0.0265,,,,,115.0
Newsletters,117,15454,"Pallone, Frank",Democrat,House,NJ,6,3217,3217,-0.5509,0.7755,0.0479,0.6518,0.3133,0.0246,0.065,0.4004,0.1719,0.2173,,,,,106.0
Newsletters,117,20101,"BOOZMAN, John",Republican,House,AR,3,564,564,0.2691,0.6346,0.1578,0.5975,0.2837,0.1436,0.0355,0.1933,0.016,0.2287,,,,,17.0
Newsletters,117,20104,"Schiff, Adam",Democrat,House,CA,29,188,188,-0.2059,0.603,0.0798,0.6649,0.1755,0.0638,0.0585,0.1117,0.0266,0.1436,,,,,12.0
Newsletters,117,20107,"Issa, Darrell",Republican,House,CA,49,79,79,0.3721,0.6861,0.1139,0.2152,0.0253,0.038,0.0,0.2532,0.0,0.0,,,,,10.0
Newsletters,117,20122,"McCollum, Betty",Democrat,House,MN,4,647,647,-0.3409,0.6704,0.0618,0.6662,0.2566,0.1144,0.0247,0.1932,0.0726,0.1947,,,,,23.0
Newsletters,117,20124,"Graves, Sam",Republican,House,MO,6,1856,1856,0.5101,0.7551,0.0544,0.6185,0.0765,0.1719,0.0242,0.0372,0.0162,0.0673,,,,,80.0
Newsletters,117,20136,"Langevin, James",Democrat,House,RI,2,654,654,-0.3275,0.6637,0.1101,0.5826,0.2875,0.0092,0.0703,0.2156,0.0734,0.182,,,,,19.0
Newsletters,117,20138,"Wilson, Joe",Republican,House,SC,2,518,518,0.501,0.7505,0.2259,0.2838,0.0907,0.1042,0.0212,0.1776,0.0039,0.0753,,,,,24.0
Newsletters,117,20145,"Larsen, Rick",Democrat,House,WA,2,34,34,-0.033,0.5165,0.3529,0.0,0.0588,0.0,0.0,0.7941,0.0,0.0588,,,,,3.0
Newsletters,117,20146,"CAPITO, Shelley Moore",Republican,House,WV,2,2304,2304,0.2626,0.6313,0.2452,0.3989,0.2361,0.1081,0.0773,0.3854,0.0938,0.1649,,,,,57.0
Newsletters,117,20301,"Rogers, Mike",Republican,House,AL,3,120,120,0.8016,0.9008,0.0167,0.9333,0.125,0.4917,0.025,0.0,0.0,0.1167,,,,,8.0
Newsletters,117,20305,"Grijalva, Raul",Democrat,House,AZ,7,1038,1038,-0.6124,0.8062,0.0636,0.4133,0.1792,0.0116,0.0183,0.2466,0.0549,0.1329,,,,,23.0
Newsletters,117,20307,"Nunes, Devin",Republican,House,CA,22,460,460,0.6785,0.8393,0.1196,0.2152,0.05,0.1152,0.0,0.1304,0.0065,0.0413,,,,,48.0
Newsletters,117,20310,"Sanchez, Linda",Democrat,House,CA,39,1516,1516,-0.6809,0.8405,0.0435,0.3529,0.1154,0.004,0.0178,0.2355,0.0363,0.0884,,,,,53.0
Newsletters,117,20316,"Diaz-Balart, Mario",Republican,House,FL,25,1212,1212,0.4103,0.7051,0.0627,0.3779,0.137,0.1073,0.0215,0.2979,0.0314,0.118,,,,,44.0
Newsletters,117,20321,"Scott, David",Democrat,House,GA,13,671,671,-0.1491,0.5745,0.1624,0.307,0.1639,0.0045,0.0432,0.3621,0.0417,0.1237,,,,,34.0
Newsletters,117,20322,"Case, Ed",Democrat,House,HI,1,2564,2564,0.0333,0.4833,0.2071,0.5495,0.1981,0.023,0.0476,0.2687,0.039,0.1544,,,,,34.0
Newsletters,117,20329,"Ruppersberger, Dutch",Democrat,House,MD,2,49,49,-0.2809,0.6405,0.1633,0.449,0.3469,0.0,0.0204,0.4286,0.1633,0.2449,,,,,6.0
Newsletters,117,20330,"VAN HOLLEN, Christopher",Democrat,House,MD,8,984,984,-0.4609,0.7304,0.065,0.8079,0.3496,0.1128,0.0874,0.2744,0.0762,0.2795,,,,,23.0
Newsletters,117,20340,"Butterfield, G.K.",Democrat,House,NC,1,179,179,-0.2758,0.6379,0.1061,0.2682,0.067,0.0223,0.0,0.3128,0.0726,0.0223,,,,,3.0
Newsletters,117,20343,"Ryan, Tim",Democrat,House,OH,17,354,354,-0.3058,0.6529,0.0537,0.5819,0.2938,0.0,0.0311,0.3023,0.0537,0.2571,,,,,17.0
Newsletters,117,20344,"Cole, Tom",Republican,House,OK,4,2298,2298,0.6113,0.8057,0.178,0.6641,0.0396,0.3268,0.047,0.1588,0.0104,0.0287,,,,,23.0
Newsletters,117,20351,"BLACKBURN, Marsha",Republican,House,TN,7,2706,2706,0.4465,0.7232,0.1382,0.6268,0.2409,0.2546,0.0299,0.2147,0.01,0.2258,,,,,101.0
Newsletters,117,20355,"Burgess, Michael",Republican,House,TX,26,788,788,0.1556,0.5778,0.0863,0.4175,0.1193,0.0964,0.0254,0.1066,0.0165,0.0926,,,,,53.0
Newsletters,117,20356,"Carter, John",Republican,House,TX,31,2466,2466,0.6086,0.8043,0.1492,0.3893,0.1594,0.1204,0.0227,0.204,0.0243,0.1273,,,,,108.0
Newsletters,117,20501,"Costa, Jim",Democrat,House,CA,20,332,332,-0.267,0.6335,0.0813,0.5422,0.4247,0.0,0.0964,0.3705,0.1114,0.3645,,,,,12.0
Newsletters,117,20504,"Wasserman Schultz, Debbie",Democrat,House,FL,20,323,323,-0.0546,0.5273,0.2012,0.3096,0.1238,0.0248,0.0124,0.2539,0.0279,0.096,,,,,30.0
Newsletters,117,20517,"Cleaver, Emanuel",Democrat,House,MO,5,637,637,-0.3946,0.6973,0.0487,0.675,0.4129,0.0141,0.1334,0.3328,0.1099,0.3171,,,,,24.0
Newsletters,117,20518,"Fortenberry, Jeff",Republican,House,NE,1,804,804,0.5956,0.7978,0.041,0.5697,0.0386,0.01,0.0174,0.0224,0.0012,0.0336,,,,,72.0
Newsletters,117,20519,"Higgins, Brian",Democrat,House,NY,27,221,221,-0.4875,0.7438,0.0588,0.4208,0.2489,0.0,0.086,0.4796,0.267,0.0633,,,,,12.0
Newsletters,117,20521,"Foxx, Virginia",Republican,House,NC,5,3153,3153,0.6537,0.8268,0.0644,0.6879,0.1062,0.2211,0.0304,0.0171,0.001,0.098,,,,,105.0
Newsletters,117,20522,"McHenry, Patrick",Republican,House,NC,10,3137,3137,0.6457,0.8228,0.1909,0.5056,0.0816,0.3111,0.0198,0.11,0.0137,0.0669,,,,,100.0
Newsletters,117,20527,"Gohmert, Louie",Republican,House,TX,1,565,565,0.6835,0.8417,0.4212,0.6726,0.0248,0.3416,0.0053,0.0018,0.0,0.0177,,,,,67.0
Newsletters,117,20529,"Green, Al",Democrat,House,TX,9,1233,1233,-0.067,0.5335,0.086,0.678,0.1841,0.0251,0.0316,0.1119,0.0373,0.1322,,,,,139.0
Newsletters,117,20531,,Republican,House,,,38,38,0.585,0.7925,0.1053,0.2895,0.0,0.0,0.0,0.0263,0.0,0.0,,,,,1.0
Newsletters,117,20533,"Cuellar, Henry",Democrat,House,TX,28,4111,4111,-0.0575,0.5287,0.2941,0.2347,0.1839,0.0039,0.0316,0.3744,0.1056,0.1172,,,,,147.0
Newsletters,117,20535,"McMorris Rodgers, Cathy",Republican,House,WA,5,7928,7928,0.3108,0.6554,0.1283,0.6493,0.1492,0.127,0.0227,0.1689,0.0083,0.1311,,,,,210.0
Newsletters,117,20537,"Moore, Gwen",Democrat,House,WI,4,1184,1184,-0.6703,0.8352,0.0659,0.3708,0.1664,0.0144,0.0228,0.5524,0.0802,0.1233,,,,,36.0
Newsletters,117,20538,"Matsui, Doris",Democrat,House,CA,5,1063,1063,-0.6071,0.8036,0.1185,0.4788,0.2333,0.0,0.1007,0.4638,0.079,0.158,,,,,35.0
Newsletters,117,20702,"McNerney, Jerry",Democrat,House,CA,11,131,131,-0.5411,0.7705,0.5038,0.1679,0.0763,0.0,0.0,0.5267,0.0,0.0458,,,,,17.0
Newsletters,117,20703,"McCarthy, Kevin",Republican,House,CA,23,3970,3970,0.6915,0.8458,0.0393,0.0811,0.1134,0.0332,0.0083,0.0277,0.0,0.0617,,,,,309.0
Newsletters,117,20704,"Lamborn, Doug",Republican,House,CO,5,2714,2714,0.6343,0.8171,0.0685,0.6916,0.1231,0.1548,0.0372,0.0324,0.0052,0.0943,,,,,195.0
Newsletters,117,20705,"Perlmutter, Ed",Democrat,House,CO,7,838,838,-0.4042,0.7021,0.0847,0.3389,0.0907,0.0072,0.0251,0.4093,0.0549,0.0597,,,,,29.0
Newsletters,117,20706,"Courtney, Joe",Democrat,House,CT,2,3943,3943,-0.2086,0.6043,0.2067,0.4646,0.2998,0.0025,0.1316,0.4601,0.1867,0.1981,,,,,91.0
Newsletters,117,20707,"MURPHY, Christopher",Democrat,House,CT,5,441,441,-0.3365,0.6682,0.0771,0.288,0.1905,0.0045,0.0227,0.5737,0.0454,0.1066,,,,,19.0
Newsletters,117,20708,"Castor, Kathy",Democrat,House,FL,11,2001,2001,-0.4474,0.7237,0.045,0.6372,0.2449,0.055,0.1069,0.2859,0.057,0.1769,,,,,50.0
Newsletters,117,20709,"Buchanan, Vern",Republican,House,FL,13,192,192,0.6378,0.8189,0.0,0.4583,0.0156,0.1458,0.0156,0.0781,0.0052,0.0104,,,,,98.0
Newsletters,117,20712,"Johnson, Hank Jr.",Democrat,House,GA,4,853,853,-0.2242,0.6121,0.1184,0.3951,0.1712,0.0129,0.0328,0.3083,0.0387,0.1465,,,,,50.0
Newsletters,117,20713,"HIRONO, Mazie",Democrat,House,HI,2,1645,1645,-0.3976,0.6988,0.0389,0.1751,0.0401,0.0,0.0274,0.29,0.0255,0.0219,,,,,27.0
Newsletters,117,20724,"Sarbanes, John",Democrat,House,MD,3,1109,1109,-0.3904,0.6952,0.1127,0.4608,0.1776,0.0126,0.0451,0.2967,0.037,0.1425,,,,,91.0
Newsletters,117,20725,"Walberg, Tim",Republican,House,MI,7,1154,1154,0.5857,0.7928,0.1672,0.701,0.26,0.1872,0.0997,0.1499,0.0061,0.2366,,,,,60.0
Newsletters,117,20729,"Smith, Adrian",Republican,House,NE,3,2913,2913,0.532,0.766,0.07,0.7532,0.1922,0.2293,0.0398,0.1469,0.0021,0.1727,,,,,111.0
Newsletters,117,20733,"Clarke, Yvette",Democrat,House,NY,9,3202,3202,-0.3155,0.6578,0.1193,0.5103,0.1399,0.0156,0.0116,0.2726,0.0066,0.1171,,,,,98.0
Newsletters,117,20748,"Cohen, Steve",Democrat,House,TN,9,3242,3242,-0.1418,0.5709,0.1937,0.5364,0.3242,0.0506,0.0327,0.2955,0.0959,0.2631,,,,,90.0
Newsletters,117,20749,"Foster, Bill",Democrat,House,IL,14,409,409,-0.2649,0.6324,0.0489,0.5208,0.132,0.0342,0.0318,0.2421,0.0147,0.1125,,,,,22.0
Newsletters,117,20750,"Welch, Peter",Democrat,House,VT,1,280,280,-0.5434,0.7717,0.1286,0.7179,0.3214,0.0071,0.0607,0.2857,0.1036,0.2036,,,,,5.0
Newsletters,117,20755,"Latta, Robert",Republican,House,OH,5,464,464,0.5544,0.7772,0.1121,0.3836,0.1272,0.1099,0.0129,0.2543,0.0043,0.1185,,,,,16.0
Newsletters,117,20756,"Wittman, Robert",Republican,House,VA,1,8579,8579,0.6015,0.8007,0.1145,0.5644,0.0914,0.1836,0.0189,0.1821,0.0015,0.0782,,,,,349.0
Newsletters,117,20757,"Carson, Andre",Democrat,House,IN,7,506,506,-0.3278,0.6639,0.0237,0.5988,0.1937,0.0336,0.0632,0.1581,0.0178,0.1443,,,,,28.0
Newsletters,117,20758,"Bilirakis, Gus",Republican,House,FL,12,5914,5914,0.1496,0.5748,0.0758,0.5081,0.1567,0.0592,0.0582,0.2119,0.0134,0.1343,,,,,85.0
Newsletters,117,20759,"Scalise, Steve",Republican,House,LA,1,2173,2173,0.5101,0.7551,0.22,0.5702,0.1818,0.2692,0.0345,0.2618,0.058,0.1634,,,,,77.0
Newsletters,117,20762,"Speier, Jackie",Democrat,House,CA,14,4337,4337,0.0996,0.4502,0.0872,0.5437,0.0491,0.0927,0.0161,0.0892,0.0046,0.0367,,,,,83.0
Newsletters,117,20902,"Kirkpatrick, Ann",Democrat,House,AZ,1,1522,1522,-0.2315,0.6157,0.0591,0.3009,0.1242,0.0085,0.0263,0.4198,0.0289,0.0894,,,,,31.0
Newsletters,117,20903,"McClintock, Tom",Republican,House,CA,4,482,482,0.6956,0.8478,0.2407,0.666,0.0685,0.2012,0.0083,0.168,0.0,0.0685,,,,,16.0
Newsletters,117,20907,"Himes, James",Other,House,CT,4,723,723,-0.2599,0.6299,0.0885,0.3776,0.1134,0.0111,0.0401,0.3084,0.0332,0.0747,,,,,51.0
Newsletters,117,20916,"Guthrie, Brett",Republican,House,KY,2,1206,1206,0.4033,0.7016,0.1393,0.5647,0.2612,0.0987,0.0166,0.2828,0.0232,0.2421,,,,,29.0
Newsletters,117,20920,"Pingree, Chellie",Democrat,House,ME,1,432,432,-0.3788,0.6894,0.1389,0.5995,0.2315,0.0579,0.044,0.2454,0.0949,0.1667,,,,,37.0
Newsletters,117,20923,"PETERS, Gary C.",Democrat,House,MI,9,299,299,-0.1838,0.5919,0.2274,0.6789,0.3746,0.0134,0.107,0.301,0.1237,0.3244,,,,,20.0
Newsletters,117,20926,"Luetkemeyer, Blaine",Republican,House,MO,3,3143,3143,0.4759,0.7379,0.0159,0.5056,0.0557,0.0951,0.0153,0.1044,0.0051,0.0445,,,,,105.0
Newsletters,117,20930,"HEINRICH, Martin",Democrat,House,NM,1,2490,2490,-0.2788,0.6394,0.1096,0.6402,0.2522,0.0373,0.0454,0.2647,0.088,0.192,,,,,136.0
Newsletters,117,20932,"LUJÃN, Ben Ray",Democrat,House,NM,3,1179,1179,-0.3429,0.6715,0.1637,0.4987,0.3825,0.0331,0.0543,0.4182,0.1264,0.3181,,,,,35.0
Newsletters,117,20934,"Tonko, Paul",Democrat,House,NY,20,7371,7371,-0.5365,0.7683,0.0566,0.3966,0.224,0.0205,0.0798,0.3963,0.0838,0.1814,,,,,140.0
Newsletters,117,20941,"Fudge, Marcia",Democrat,House,OH,11,17,17,-0.7189,0.8594,0.0,0.0,0.0,0.0,0.0,0.9412,0.0,0.0,,,,,2.0
Newsletters,117,20944,"Schrader, Kurt",Democrat,House,OR,5,536,536,-0.2571,0.6286,0.2146,0.431,0.3172,0.0,0.084,0.5261,0.1716,0.2276,,,,,21.0
Newsletters,117,20946,"Thompson, Glenn",Republican,House,PA,5,1143,1143,0.4931,0.7465,0.1382,0.5276,0.1829,0.1575,0.0122,0.1601,0.0061,0.1557,,,,,32.0
Newsletters,117,20952,"Connolly, Gerald",Democrat,House,VA,11,2682,2682,-0.234,0.617,0.041,0.5947,0.1376,0.0783,0.0283,0.233,0.0425,0.0943,,,,,91.0
Newsletters,117,20953,"LUMMIS, Cynthia M.",Republican,House,WY,1,2380,2380,0.4171,0.7085,0.0891,0.6034,0.2345,0.0962,0.0353,0.1992,0.0168,0.2004,,,,,57.0
Newsletters,117,20954,"Quigley, Mike",Democrat,House,IL,5,408,408,-0.3172,0.6586,0.0833,0.5735,0.2279,0.049,0.0245,0.1716,0.049,0.1765,,,,,17.0
Newsletters,117,20955,"Chu, Judy",Democrat,House,CA,32,261,261,-0.4292,0.7146,0.046,0.1648,0.0575,0.0,0.0,0.4559,0.0115,0.0498,,,,,13.0
Newsletters,117,20958,"Garamendi, John",Democrat,House,CA,10,2298,2298,-0.2602,0.6301,0.074,0.3281,0.1097,0.0052,0.0222,0.3399,0.0257,0.0896,,,,,122.0
Newsletters,117,20959,"Deutch, Theodore E.",Democrat,House,FL,19,45,45,-0.5278,0.7639,0.0,0.1778,0.1111,0.0,0.0,0.7556,0.0,0.0667,,,,,1.0
Newsletters,117,21101,"Reed, Tom",Republican,House,NY,29,106,106,0.042,0.521,0.1132,0.8679,0.2642,0.3491,0.0,0.1981,0.0377,0.1792,,,,,5.0
Newsletters,117,21102,"Sewell, Terri",Democrat,House,AL,7,338,338,-0.4495,0.7247,0.142,0.497,0.2041,0.003,0.0325,0.3728,0.0799,0.1568,,,,,13.0
Newsletters,117,21103,"Gosar, Paul",Republican,House,AZ,4,13956,13956,0.5913,0.7957,0.0845,0.7181,0.1207,0.3181,0.0112,0.058,0.0165,0.1024,,,,,285.0
Newsletters,117,21105,"Schweikert, David",Republican,House,AZ,6,2261,2261,0.3942,0.6971,0.1875,0.4728,0.1552,0.1221,0.0283,0.2366,0.0057,0.1446,,,,,96.0
Newsletters,117,21106,"Crawford, Eric",Republican,House,AR,1,2270,2270,0.5068,0.7534,0.0802,0.6304,0.1084,0.1511,0.0326,0.1366,0.0216,0.0683,,,,,105.0
Newsletters,117,21108,"Womack, Steve",Republican,House,AR,3,6024,6024,0.4943,0.7472,0.1204,0.4442,0.0921,0.1179,0.0237,0.1038,0.0111,0.0749,,,,,78.0
Newsletters,117,21110,"Bass, Karen",Democrat,House,CA,33,338,338,-0.5357,0.7679,0.2751,0.2781,0.0473,0.0089,0.0059,0.3757,0.0148,0.0325,,,,,37.0
Newsletters,117,21116,"Webster, Daniel",Republican,House,FL,11,5434,5434,0.4739,0.7369,0.1559,0.4787,0.1665,0.127,0.0228,0.2208,0.011,0.1351,,,,,91.0
Newsletters,117,21118,"Wilson, Frederica",Democrat,House,FL,17,555,555,-0.3689,0.6844,0.1027,0.5892,0.2324,0.036,0.018,0.2288,0.0667,0.191,,,,,23.0
Newsletters,117,21123,"Scott, Austin",Republican,House,GA,8,2728,2728,0.588,0.794,0.1463,0.4787,0.1177,0.1943,0.0253,0.2188,0.011,0.1023,,,,,82.0
Newsletters,117,21132,"Bucshon, Larry",Republican,House,IN,8,155,155,0.3467,0.6733,0.2645,0.4194,0.1097,0.0968,0.0387,0.271,0.0,0.1032,,,,,5.0
Newsletters,117,21133,"YOUNG, Todd",Republican,House,IN,9,2508,2508,0.4084,0.7042,0.1575,0.5969,0.2153,0.1049,0.0873,0.2045,0.0159,0.1866,,,,,95.0
Newsletters,117,21142,"Huizenga, Bill",Other,House,MI,2,491,491,0.6366,0.8183,0.1609,0.6782,0.1752,0.2159,0.0692,0.1385,0.0244,0.1527,,,,,18.0
Newsletters,117,21148,"Palazzo, Steven",Republican,House,MS,4,1974,1974,0.4841,0.7421,0.1266,0.3987,0.1084,0.1879,0.0086,0.2786,0.0228,0.0856,,,,,68.0
Newsletters,117,21149,"Hartzler, Vicky",Republican,House,MO,4,3093,3093,0.5042,0.7521,0.1083,0.4617,0.1267,0.1503,0.0091,0.173,0.0236,0.1028,,,,,91.0
Newsletters,117,21150,"Long, Billy",Republican,House,MO,7,4899,4899,0.6475,0.8238,0.0641,0.7548,0.0198,0.3452,0.0194,0.0247,0.0014,0.0153,,,,,106.0
Newsletters,117,21162,"Johnson, Bill",Republican,House,OH,6,1079,1079,0.6735,0.8368,0.0992,0.519,0.0769,0.2966,0.0148,0.127,0.0111,0.0593,,,,,30.0
Newsletters,117,21163,"Stivers, Steve",Republican,House,OH,15,115,115,0.0767,0.5383,0.1043,0.4261,0.2435,0.0,0.0783,0.2783,0.0,0.2609,,,,,9.0
Newsletters,117,21165,"Gibbs, Bob",Republican,House,OH,18,273,273,0.6291,0.8146,0.0513,0.9084,0.2125,0.4652,0.0513,0.0366,0.0073,0.1795,,,,,15.0
Newsletters,117,21166,"LANKFORD, James",Republican,House,OK,5,3001,3001,0.5361,0.7681,0.2253,0.7361,0.2752,0.2003,0.0087,0.1396,0.008,0.2479,,,,,25.0
Newsletters,117,21167,"Kelly, Mike",Republican,House,PA,3,498,498,0.2576,0.6288,0.1546,0.5141,0.2992,0.1124,0.0161,0.2831,0.0984,0.2269,,,,,17.0
Newsletters,117,21172,"Cicilline, David",Democrat,House,RI,1,3884,3884,-0.3721,0.6861,0.0587,0.4771,0.1692,0.0216,0.0448,0.2997,0.0816,0.1084,,,,,82.0
Newsletters,117,21173,"SCOTT, Tim",Republican,House,SC,1,1815,1815,0.3859,0.6929,0.292,0.6237,0.2986,0.1818,0.038,0.0843,0.0061,0.27,,,,,106.0
Newsletters,117,21174,"Duncan, Jeff",Republican,House,SC,3,4777,4777,0.6676,0.8338,0.0785,0.6651,0.1495,0.3395,0.0105,0.0963,0.0075,0.1296,,,,,95.0
Newsletters,117,21187,"Herrera Beutler, Jaime",Republican,House,WA,3,1070,1070,0.2322,0.6161,0.1271,0.415,0.2822,0.014,0.0355,0.4963,0.1196,0.2187,,,,,65.0
Newsletters,117,21188,"McKinley, David",Republican,House,WV,1,4256,4256,0.1776,0.5888,0.1158,0.5949,0.1649,0.1391,0.0606,0.2345,0.0634,0.1062,,,,,77.0
Newsletters,117,21191,"Griffith, H. Morgan",Republican,House,VA,9,6468,6468,0.6271,0.8135,0.0555,0.6466,0.0693,0.1953,0.0102,0.0892,0.0076,0.0566,,,,,123.0
Newsletters,117,21193,"Brooks, Mo",Republican,House,AL,5,80,80,0.666,0.833,0.0,0.8,0.15,0.175,0.0,0.1,0.0,0.15,,,,,5.0
Newsletters,117,21196,"Amodei, Mark",Republican,House,NV,2,1568,1568,0.4471,0.7236,0.0619,0.6263,0.1301,0.199,0.0395,0.1607,0.0472,0.0842,,,,,30.0
Newsletters,117,21198,"Bonamici, Suzanne",Democrat,House,OR,1,457,457,-0.6375,0.8188,0.1641,0.674,0.3654,0.0175,0.0766,0.3479,0.0985,0.3085,,,,,16.0
Newsletters,117,21300,"SINEMA, Kyrsten",Democrat,House,AZ,9,424,424,-0.5708,0.7854,0.1274,0.6462,0.533,0.0,0.2547,0.5967,0.2123,0.408,,,,,38.0
Newsletters,117,21302,"LaMalfa, Doug",Other,House,CA,1,905,905,0.5187,0.7593,0.053,0.7414,0.1514,0.1403,0.0166,0.1171,0.0287,0.1204,,,,,26.0
Newsletters,117,21303,"Huffman, Jared",Democrat,House,CA,2,1824,1824,-0.2486,0.6243,0.176,0.5362,0.2719,0.0285,0.0395,0.2632,0.0499,0.2149,,,,,65.0
Newsletters,117,21304,"Bera, Ami",Democrat,House,CA,7,1047,1047,-0.2731,0.6366,0.1127,0.2617,0.2111,0.0115,0.0449,0.4097,0.1165,0.1404,,,,,40.0
